
[  0]     750 || B: 0.843 | C: 1.027 | M: 0.804 | S: 0.081 | T: 2.755 || ETA: 2 days, 4:32:02 || timer: 1.308
[  0]     760 || B: 0.827 | C: 1.007 | M: 0.800 | S: 0.080 | T: 2.714 || ETA: 2 days, 4:29:29 || timer: 1.304
[  0]     770 || B: 0.813 | C: 0.989 | M: 0.796 | S: 0.079 | T: 2.677 || ETA: 2 days, 4:26:44 || timer: 1.317
[  0]     780 || B: 0.800 | C: 0.970 | M: 0.788 | S: 0.079 | T: 2.638 || ETA: 2 days, 4:24:20 || timer: 1.334
[  0]     790 || B: 0.779 | C: 0.946 | M: 0.777 | S: 0.080 | T: 2.583 || ETA: 2 days, 4:21:16 || timer: 1.325
[  0]     800 || B: 0.765 | C: 0.930 | M: 0.765 | S: 0.080 | T: 2.540 || ETA: 2 days, 4:18:04 || timer: 1.380
[  0]     810 || B: 0.760 | C: 0.916 | M: 0.754 | S: 0.078 | T: 2.508 || ETA: 2 days, 4:15:23 || timer: 1.355
[  0]     820 || B: 0.755 | C: 0.921 | M: 0.751 | S: 0.079 | T: 2.506 || ETA: 2 days, 4:12:50 || timer: 1.308
[  0]     830 || B: 0.750 | C: 0.917 | M: 0.747 | S: 0.079 | T: 2.492 || ETA: 2 days, 4:10:37 || timer: 1.304
[  0]     840 || B: 0.755 | C: 0.919 | M: 0.742 | S: 0.079 | T: 2.495 || ETA: 2 days, 4:08:05 || timer: 1.398
[  0]     850 || B: 0.750 | C: 0.912 | M: 0.733 | S: 0.078 | T: 2.473 || ETA: 2 days, 4:24:49 || timer: 1.327
[  0]     860 || B: 0.749 | C: 0.910 | M: 0.728 | S: 0.080 | T: 2.467 || ETA: 2 days, 4:22:35 || timer: 1.327
[  0]     870 || B: 0.741 | C: 0.905 | M: 0.729 | S: 0.080 | T: 2.454 || ETA: 2 days, 4:21:01 || timer: 1.368
[  0]     880 || B: 0.747 | C: 0.909 | M: 0.735 | S: 0.078 | T: 2.468 || ETA: 2 days, 4:18:58 || timer: 1.336
[  0]     890 || B: 0.750 | C: 0.908 | M: 0.739 | S: 0.075 | T: 2.471 || ETA: 2 days, 4:17:18 || timer: 1.428
[  0]     900 || B: 0.752 | C: 0.907 | M: 0.744 | S: 0.073 | T: 2.476 || ETA: 2 days, 4:14:46 || timer: 1.373
[  0]     910 || B: 0.748 | C: 0.904 | M: 0.744 | S: 0.075 | T: 2.471 || ETA: 2 days, 4:12:17 || timer: 1.317
[  0]     920 || B: 0.752 | C: 0.890 | M: 0.738 | S: 0.076 | T: 2.455 || ETA: 2 days, 4:10:26 || timer: 1.361
[  0]     930 || B: 0.756 | C: 0.887 | M: 0.737 | S: 0.076 | T: 2.456 || ETA: 2 days, 4:08:09 || timer: 1.298
[  0]     940 || B: 0.744 | C: 0.871 | M: 0.736 | S: 0.076 | T: 2.426 || ETA: 2 days, 4:06:01 || timer: 1.450
[  0]     950 || B: 0.735 | C: 0.872 | M: 0.729 | S: 0.077 | T: 2.413 || ETA: 2 days, 4:24:39 || timer: 1.351
[  0]     960 || B: 0.737 | C: 0.873 | M: 0.730 | S: 0.075 | T: 2.415 || ETA: 2 days, 4:22:17 || timer: 1.399
[  0]     970 || B: 0.735 | C: 0.867 | M: 0.721 | S: 0.075 | T: 2.399 || ETA: 2 days, 4:20:10 || timer: 1.398
[  0]     980 || B: 0.723 | C: 0.866 | M: 0.714 | S: 0.076 | T: 2.379 || ETA: 2 days, 4:17:36 || timer: 1.356
[  0]     990 || B: 0.718 | C: 0.861 | M: 0.714 | S: 0.076 | T: 2.369 || ETA: 2 days, 4:15:01 || timer: 1.327
[  0]    1000 || B: 0.714 | C: 0.854 | M: 0.706 | S: 0.075 | T: 2.348 || ETA: 2 days, 3:38:07 || timer: 1.342
[  0]    1010 || B: 0.713 | C: 0.844 | M: 0.706 | S: 0.074 | T: 2.338 || ETA: 2 days, 3:38:42 || timer: 1.345
