000416 27 8 0.5 
000768 53 8 0.529 
000570 29 8 0.756 
000948 14 4 0.222 
000315 19 2 0.398 
001250 22 4 0.351 
001635 77 5 0.269 
001012 9 4 0.416 
000953 14 4 0.323 
001368 13 4 0.262 
001739 35 3 0.226 
001077 12 4 0.293 
000364 10 2 0.607 
000052 8 2 0.344 
001654 52 3 0.25 
000932 14 4 0.31 
000996 19 3 0.194 
000792 41 8 0.749 
000261 20 2 0.498 
001098 14 4 0.282 
000893 15 4 0.345 
000618 37 7 0.433 
000077 11 2 0.212 
000156 14 2 0.649 
000926 16 3 0.244 
000745 41 8 0.72 
000978 12 4 0.357 
001589 31 3 0.24 
001488 57 5 0.338 
000149 6 2 0.629 
001422 59 5 0.393 
001170 13 4 0.315 
000074 29 2 0.537 
