
Multiple GPUs detected! Turning off JIT.
Scaling parameters by 3.00 to account for a batch size of 24.
loading annotations into memory...
Done (t=53.20s)
creating index...
index created!
loading annotations into memory...
Done (t=4.40s)
creating index...
index created!
Initializing weights...
Begin training!

[  0]     810 || B: 0.841 | C: 0.983 | M: 0.876 | S: 0.081 | T: 2.782 || ETA: 1 day, 14:47:43 || timer: 0.914
[  0]     820 || B: 0.841 | C: 0.975 | M: 0.869 | S: 0.081 | T: 2.766 || ETA: 1 day, 14:44:36 || timer: 0.887
[  0]     830 || B: 0.840 | C: 0.983 | M: 0.870 | S: 0.081 | T: 2.775 || ETA: 1 day, 14:57:02 || timer: 0.954
[  0]     840 || B: 0.830 | C: 0.979 | M: 0.860 | S: 0.081 | T: 2.750 || ETA: 1 day, 14:53:33 || timer: 0.915
[  0]     850 || B: 0.819 | C: 0.982 | M: 0.852 | S: 0.080 | T: 2.733 || ETA: 1 day, 14:50:16 || timer: 0.929
[  0]     860 || B: 0.830 | C: 0.989 | M: 0.860 | S: 0.078 | T: 2.757 || ETA: 1 day, 14:47:05 || timer: 0.929
[  0]     870 || B: 0.832 | C: 0.989 | M: 0.858 | S: 0.078 | T: 2.757 || ETA: 1 day, 14:43:50 || timer: 0.896
[  0]     880 || B: 0.836 | C: 0.998 | M: 0.865 | S: 0.077 | T: 2.777 || ETA: 1 day, 14:40:38 || timer: 0.911
[  0]     890 || B: 0.830 | C: 0.993 | M: 0.857 | S: 0.076 | T: 2.757 || ETA: 1 day, 14:37:46 || timer: 0.883
[  0]     900 || B: 0.826 | C: 0.997 | M: 0.863 | S: 0.076 | T: 2.761 || ETA: 1 day, 14:34:36 || timer: 0.923
[  0]     910 || B: 0.826 | C: 1.004 | M: 0.868 | S: 0.075 | T: 2.772 || ETA: 1 day, 14:32:53 || timer: 1.024
[  0]     920 || B: 0.828 | C: 1.005 | M: 0.884 | S: 0.075 | T: 2.792 || ETA: 1 day, 14:30:18 || timer: 0.904
[  0]     930 || B: 0.821 | C: 0.990 | M: 0.876 | S: 0.073 | T: 2.759 || ETA: 1 day, 14:41:01 || timer: 0.915
[  0]     940 || B: 0.829 | C: 0.982 | M: 0.878 | S: 0.073 | T: 2.762 || ETA: 1 day, 14:38:14 || timer: 1.015
[  0]     950 || B: 0.830 | C: 0.977 | M: 0.887 | S: 0.075 | T: 2.770 || ETA: 1 day, 14:35:36 || timer: 1.018
[  0]     960 || B: 0.810 | C: 0.956 | M: 0.876 | S: 0.076 | T: 2.717 || ETA: 1 day, 14:32:48 || timer: 0.960
[  0]     970 || B: 0.801 | C: 0.942 | M: 0.875 | S: 0.076 | T: 2.693 || ETA: 1 day, 14:30:41 || timer: 1.067
[  0]     980 || B: 0.795 | C: 0.940 | M: 0.865 | S: 0.077 | T: 2.677 || ETA: 1 day, 14:28:06 || timer: 0.974
[  0]     990 || B: 0.799 | C: 0.949 | M: 0.874 | S: 0.076 | T: 2.698 || ETA: 1 day, 14:25:48 || timer: 0.893
[  0]    1000 || B: 0.800 | C: 0.947 | M: 0.865 | S: 0.076 | T: 2.690 || ETA: 1 day, 13:55:47 || timer: 0.994
[  0]    1010 || B: 0.789 | C: 0.936 | M: 0.848 | S: 0.076 | T: 2.649 || ETA: 1 day, 13:56:15 || timer: 0.939
[  0]    1020 || B: 0.775 | C: 0.923 | M: 0.830 | S: 0.075 | T: 2.603 || ETA: 1 day, 13:55:32 || timer: 0.946
[  0]    1030 || B: 0.774 | C: 0.926 | M: 0.827 | S: 0.078 | T: 2.606 || ETA: 1 day, 14:06:19 || timer: 0.898
[  0]    1040 || B: 0.764 | C: 0.927 | M: 0.816 | S: 0.078 | T: 2.586 || ETA: 1 day, 14:05:59 || timer: 0.924
[  0]    1050 || B: 0.766 | C: 0.922 | M: 0.806 | S: 0.075 | T: 2.570 || ETA: 1 day, 13:45:23 || timer: 0.870
[  0]    1060 || B: 0.756 | C: 0.926 | M: 0.802 | S: 0.074 | T: 2.558 || ETA: 1 day, 13:44:38 || timer: 0.931
[  0]    1070 || B: 0.744 | C: 0.922 | M: 0.793 | S: 0.075 | T: 2.533 || ETA: 1 day, 13:43:07 || timer: 0.896
[  0]    1080 || B: 0.733 | C: 0.909 | M: 0.788 | S: 0.072 | T: 2.502 || ETA: 1 day, 13:42:48 || timer: 0.926
[  0]    1090 || B: 0.723 | C: 0.891 | M: 0.778 | S: 0.073 | T: 2.465 || ETA: 1 day, 13:42:25 || timer: 0.940
[  0]    1100 || B: 0.719 | C: 0.883 | M: 0.776 | S: 0.074 | T: 2.453 || ETA: 1 day, 13:42:28 || timer: 0.918
[  0]    1110 || B: 0.718 | C: 0.883 | M: 0.785 | S: 0.075 | T: 2.461 || ETA: 1 day, 13:42:36 || timer: 0.931
[  0]    1120 || B: 0.717 | C: 0.890 | M: 0.786 | S: 0.077 | T: 2.470 || ETA: 1 day, 13:56:08 || timer: 6.973
[  0]    1130 || B: 0.709 | C: 0.877 | M: 0.788 | S: 0.076 | T: 2.449 || ETA: 1 day, 13:55:29 || timer: 0.942
[  0]    1140 || B: 0.710 | C: 0.880 | M: 0.795 | S: 0.075 | T: 2.461 || ETA: 1 day, 13:30:32 || timer: 0.910
[  0]    1150 || B: 0.705 | C: 0.885 | M: 0.795 | S: 0.076 | T: 2.461 || ETA: 1 day, 13:31:18 || timer: 0.905
[  0]    1160 || B: 0.705 | C: 0.868 | M: 0.792 | S: 0.076 | T: 2.441 || ETA: 1 day, 13:31:23 || timer: 0.930
[  0]    1170 || B: 0.707 | C: 0.857 | M: 0.783 | S: 0.075 | T: 2.422 || ETA: 1 day, 13:31:34 || timer: 0.926
[  0]    1180 || B: 0.706 | C: 0.855 | M: 0.784 | S: 0.075 | T: 2.421 || ETA: 1 day, 13:31:00 || timer: 0.938
[  0]    1190 || B: 0.697 | C: 0.843 | M: 0.776 | S: 0.074 | T: 2.391 || ETA: 1 day, 13:30:09 || timer: 0.931
[  0]    1200 || B: 0.686 | C: 0.825 | M: 0.773 | S: 0.073 | T: 2.356 || ETA: 1 day, 13:29:31 || timer: 0.870
[  0]    1210 || B: 0.688 | C: 0.825 | M: 0.766 | S: 0.073 | T: 2.352 || ETA: 1 day, 13:28:49 || timer: 0.921
[  0]    1220 || B: 0.685 | C: 0.822 | M: 0.761 | S: 0.072 | T: 2.340 || ETA: 1 day, 13:29:41 || timer: 1.028
[  0]    1230 || B: 0.686 | C: 0.819 | M: 0.756 | S: 0.071 | T: 2.332 || ETA: 1 day, 13:39:10 || timer: 0.936
[  0]    1240 || B: 0.681 | C: 0.810 | M: 0.759 | S: 0.070 | T: 2.320 || ETA: 1 day, 13:14:23 || timer: 0.939
[  0]    1250 || B: 0.675 | C: 0.800 | M: 0.754 | S: 0.070 | T: 2.298 || ETA: 1 day, 13:13:34 || timer: 0.937
[  0]    1260 || B: 0.686 | C: 0.813 | M: 0.758 | S: 0.070 | T: 2.327 || ETA: 1 day, 13:13:50 || timer: 0.951
[  0]    1270 || B: 0.680 | C: 0.816 | M: 0.766 | S: 0.069 | T: 2.331 || ETA: 1 day, 13:13:30 || timer: 0.956
[  0]    1280 || B: 0.684 | C: 0.822 | M: 0.767 | S: 0.069 | T: 2.341 || ETA: 1 day, 13:15:11 || timer: 0.965
[  0]    1290 || B: 0.683 | C: 0.827 | M: 0.761 | S: 0.069 | T: 2.340 || ETA: 1 day, 13:14:39 || timer: 0.935
[  0]    1300 || B: 0.686 | C: 0.835 | M: 0.767 | S: 0.069 | T: 2.357 || ETA: 1 day, 13:14:07 || timer: 0.903
[  0]    1310 || B: 0.679 | C: 0.835 | M: 0.763 | S: 0.069 | T: 2.346 || ETA: 1 day, 13:13:25 || timer: 0.928
[  0]    1320 || B: 0.687 | C: 0.831 | M: 0.771 | S: 0.067 | T: 2.356 || ETA: 1 day, 13:12:42 || timer: 0.951
[  0]    1330 || B: 0.693 | C: 0.838 | M: 0.768 | S: 0.067 | T: 2.366 || ETA: 1 day, 13:25:04 || timer: 0.949
[  0]    1340 || B: 0.698 | C: 0.835 | M: 0.756 | S: 0.068 | T: 2.357 || ETA: 1 day, 13:00:05 || timer: 0.908
[  0]    1350 || B: 0.702 | C: 0.835 | M: 0.759 | S: 0.067 | T: 2.363 || ETA: 1 day, 12:59:45 || timer: 0.938
[  0]    1360 || B: 0.700 | C: 0.831 | M: 0.758 | S: 0.068 | T: 2.356 || ETA: 1 day, 12:59:03 || timer: 0.945
[  0]    1370 || B: 0.705 | C: 0.831 | M: 0.758 | S: 0.068 | T: 2.361 || ETA: 1 day, 12:58:05 || timer: 0.953
[  0]    1380 || B: 0.703 | C: 0.822 | M: 0.757 | S: 0.067 | T: 2.350 || ETA: 1 day, 12:57:55 || timer: 0.967
[  0]    1390 || B: 0.703 | C: 0.820 | M: 0.762 | S: 0.067 | T: 2.352 || ETA: 1 day, 12:56:42 || timer: 0.922
[  0]    1400 || B: 0.705 | C: 0.818 | M: 0.756 | S: 0.067 | T: 2.346 || ETA: 1 day, 12:57:07 || timer: 0.955
[  0]    1410 || B: 0.705 | C: 0.813 | M: 0.752 | S: 0.066 | T: 2.337 || ETA: 1 day, 12:57:25 || timer: 1.005
[  0]    1420 || B: 0.701 | C: 0.818 | M: 0.743 | S: 0.067 | T: 2.329 || ETA: 1 day, 12:57:05 || timer: 0.899
[  0]    1430 || B: 0.687 | C: 0.810 | M: 0.746 | S: 0.068 | T: 2.312 || ETA: 1 day, 13:09:23 || timer: 0.914
